Entity,Code,Year,Per capita energy use (kg oil equivalent per year) (kWh),Share of people in extreme poverty (%) (%),Total population (Gapminder)
Middle East & North Africa (IDA & IBRD),,1987,8821.577288502938,,
Middle East & North Africa (IDA & IBRD),,1988,8904.776754126191,,
Middle East & North Africa (IDA & IBRD),,1989,9460.14021119939,,
Middle East & North Africa (IDA & IBRD),,1990,9568.462830344142,,
Middle East & North Africa (IDA & IBRD),,1991,9723.04314080086,,
Middle East & North Africa (IDA & IBRD),,1992,10210.539891345836,,
Middle East & North Africa (IDA & IBRD),,1993,10754.821724702992,,
Middle East & North Africa (IDA & IBRD),,1994,11251.438884800798,,
Middle East & North Africa (IDA & IBRD),,1995,11431.81248233636,,
Middle East & North Africa (IDA & IBRD),,1996,11227.848179342773,,
Middle East & North Africa (IDA & IBRD),,1997,12023.484979708219,,
Middle East & North Africa (IDA & IBRD),,1998,11662.737730240118,,
Middle East & North Africa (IDA & IBRD),,1999,11975.885847180483,,
Middle East & North Africa (IDA & IBRD),,2000,11771.124210765058,,
Middle East & North Africa (IDA & IBRD),,2001,12442.738808737808,,
Middle East & North Africa (IDA & IBRD),,2002,12556.093592777599,,
Middle East & North Africa (IDA & IBRD),,2003,12637.069782510454,,
Middle East & North Africa (IDA & IBRD),,2004,13310.860548798006,,
Middle East & North Africa (IDA & IBRD),,2005,14310.025672622822,,
Middle East & North Africa (IDA & IBRD),,2006,14594.799126582442,,
Middle East & North Africa (IDA & IBRD),,2007,14995.86549909763,,
Middle East & North Africa (IDA & IBRD),,2008,15595.742214821397,,
Middle East & North Africa (IDA & IBRD),,2009,15758.387574739745,,
Middle East & North Africa (IDA & IBRD),,2010,15658.44803117855,,
Middle East & North Africa (IDA & IBRD),,2011,15498.26824156159,,
Middle East & North Africa (IDA & IBRD),,2012,15884.62359636956,,
Middle East & North Africa (IDA & IBRD),,2013,15842.554318767507,,
Middle East & North Africa (IDA & IBRD),,2014,17178.933401690614,,
Middle East & North Africa (excluding high income),,1971,3859.030884625006,,
Middle East & North Africa (excluding high income),,1972,3923.443873794277,,
Middle East & North Africa (excluding high income),,1973,4394.56868478757,,
Middle East & North Africa (excluding high income),,1974,4853.915682946191,,
Middle East & North Africa (excluding high income),,1975,5158.11580217454,,
Middle East & North Africa (excluding high income),,1976,5688.128318248107,,
Middle East & North Africa (excluding high income),,1977,6071.438770558743,,
Middle East & North Africa (excluding high income),,1978,6205.383379057725,,
Middle East & North Africa (excluding high income),,1979,6908.0801566775,,
Middle East & North Africa (excluding high income),,1980,6915.49409490555,,
Middle East & North Africa (excluding high income),,1981,7378.654763395266,,
Middle East & North Africa (excluding high income),,1982,8118.412644625162,,
Middle East & North Africa (excluding high income),,1983,7889.3666935512565,,
Middle East & North Africa (excluding high income),,1984,8403.680741647382,,
Middle East & North Africa (excluding high income),,1985,8739.125665981453,,
Middle East & North Africa (excluding high income),,1986,8792.769473620327,,
Middle East & North Africa (excluding high income),,1987,8821.577288502938,,
Middle East & North Africa (excluding high income),,1988,8904.776754126191,,
Middle East & North Africa (excluding high income),,1989,9460.14021119939,,
Middle East & North Africa (excluding high income),,1990,9568.462830344142,,
Middle East & North Africa (excluding high income),,1991,9723.04314080086,,
Middle East & North Africa (excluding high income),,1992,10210.539891345836,,
Middle East & North Africa (excluding high income),,1993,10754.821724702992,,
Middle East & North Africa (excluding high income),,1994,11251.438884800798,,
Middle East & North Africa (excluding high income),,1995,11431.81248233636,,
Middle East & North Africa (excluding high income),,1996,11227.848179342773,,
Middle East & North Africa (excluding high income),,1997,12023.484979708219,,
Middle East & North Africa (excluding high income),,1998,11662.737730240118,,
Middle East & North Africa (excluding high income),,1999,11975.885847180483,,
Middle East & North Africa (excluding high income),,2000,11771.124210765058,,
Middle East & North Africa (excluding high income),,2001,12442.738808737808,,
Middle East & North Africa (excluding high income),,2002,12556.093592777599,,
Middle East & North Africa (excluding high income),,2003,12637.069782510454,,
Middle East & North Africa (excluding high income),,2004,13310.860548798006,,
Middle East & North Africa (excluding high income),,2005,14310.025672622822,,
Middle East & North Africa (excluding high income),,2006,14594.799126582442,,
Middle East & North Africa (excluding high income),,2007,14995.86549909763,,
Middle East & North Africa (excluding high income),,2008,15595.742214821397,,
Middle East & North Africa (excluding high income),,2009,15758.387574739745,,
Middle East & North Africa (excluding high income),,2010,15658.44803117855,,
Middle East & North Africa (excluding high income),,2011,15498.26824156159,,
Middle East & North Africa (excluding high income),,2012,15884.62359636956,,
Middle East & North Africa (excluding high income),,2013,15842.554318767507,,
Middle East & North Africa (excluding high income),,2014,17178.933401690614,,
Middle income,,1971,5211.892307180977,,
Middle income,,1972,5313.8754206654785,,
Middle income,,1973,5474.79704294309,,
Middle income,,1974,5567.255651029646,,
Middle income,,1975,5822.606528668765,,
Middle income,,1976,5962.886050916996,,
Middle income,,1977,6227.727451801117,,
Middle income,,1978,6477.460208849013,,
Middle income,,1979,6576.764129530007,,
Middle income,,1980,6614.521523691767,,
Middle income,,1981,6617.789547136052,,
Middle income,,1982,6734.186544442971,,
Middle income,,1983,6750.64325216961,,
Middle income,,1984,6926.31010236247,,
Middle income,,1985,7025.714358968087,,
Middle income,,1986,7127.769078860388,,
Middle income,,1987,7285.976700141109,,
Middle income,,1988,7425.785542450501,,
Middle income,,1989,7508.912684724543,,
Middle income,,1990,11352.571748775408,,
Middle income,,1991,11144.639756517527,,
Middle income,,1992,10777.017618123988,,
Middle income,,1993,10649.125982002326,,
Middle income,,1994,10368.709749167405,,
Middle income,,1995,10509.792730425428,,
Middle income,,1996,10537.900516246847,,
Middle income,,1997,10483.63541721628,,
Middle income,,1998,10343.723966761012,,
Middle income,,1999,10438.67377928619,,
Middle income,,2000,10545.812465354793,,
Middle income,,2001,10677.630275186133,,
Middle income,,2002,10918.056716436073,,
Middle income,,2003,11486.01487297381,,
Middle income,,2004,12143.421397841847,,
Middle income,,2005,12648.555300811104,,
Middle income,,2006,13185.144664937652,,
Middle income,,2007,13666.433758656352,,
Middle income,,2008,13962.502092562312,,
Middle income,,2009,14145.419703236768,,
Middle income,,2010,14987.30549406309,,
Middle income,,2011,15492.489763468651,,
Middle income,,2012,15872.11896208791,,
Middle income,,2013,16006.159030705587,,
Middle income,,2014,16233.028708801063,,
Moldova,MDA,1800,,,712558
Moldova,MDA,1820,,,712558
Moldova,MDA,1950,,,2341003
Moldova,MDA,1951,,,2381454
Moldova,MDA,1952,,,2432109
Moldova,MDA,1953,,,2491076
Moldova,MDA,1954,,,2556587
Moldova,MDA,1955,,,2626997
Moldova,MDA,1956,,,2700778
Moldova,MDA,1957,,,2776526
Moldova,MDA,1958,,,2852962
Moldova,MDA,1959,,,2928944
Moldova,MDA,1960,,,3003500
Moldova,MDA,1961,,,3075852
Moldova,MDA,1962,,,3145451
Moldova,MDA,1963,,,3211980
Moldova,MDA,1964,,,3275331
Moldova,MDA,1965,,,3335497
Moldova,MDA,1966,,,3391966
Moldova,MDA,1967,,,3444753
Moldova,MDA,1968,,,3495063
Moldova,MDA,1969,,,3544593
Moldova,MDA,1970,,,3594501
Moldova,MDA,1971,,,3645524
Moldova,MDA,1972,,,3697183
Moldova,MDA,1973,,,3747974
Moldova,MDA,1974,,,3795721
Moldova,MDA,1975,,,3838998
Moldova,MDA,1976,,,3877052
Moldova,MDA,1977,,,3910760
Moldova,MDA,1978,,,3942280
Moldova,MDA,1979,,,3974656
Moldova,MDA,1980,,,4009998
Moldova,MDA,1981,,,4048772
Moldova,MDA,1982,,,4090009
Moldova,MDA,1983,,,4132576
Moldova,MDA,1984,,,4174737
Moldova,MDA,1985,,,4214996
Moldova,MDA,1986,,,4252952
Moldova,MDA,1987,,,4288276
Moldova,MDA,1988,,,4319579
Moldova,MDA,1989,,,4345236
Moldova,MDA,1990,31128.144970238092,,4363950
Moldova,MDA,1991,25906.317956263487,,4375242
Moldova,MDA,1992,21483.62262817048,,4378913
Moldova,MDA,1993,19158.343164009755,,4374366
Moldova,MDA,1994,16037.432852885373,,4361061
Moldova,MDA,1995,14930.552556543382,,4338750
Moldova,MDA,1996,12857.769091551594,,4307683
Moldova,MDA,1997,12318.998494338633,16.1,4268370
Moldova,MDA,1998,11376.77979933924,27.6,4221290
Moldova,MDA,1999,9935.467689753856,39.1,4167099
Moldova,MDA,2000,9212.161909906383,35.9,4106736
Moldova,MDA,2001,9774.435940676232,27.6,4040204
Moldova,MDA,2002,9936.88972476872,16.6,3968812
Moldova,MDA,2003,10816.23535999318,7.6,3896409
Moldova,MDA,2004,10896.914803083846,8.7,3827906
Moldova,MDA,2005,11312.975249966132,14,3766876
Moldova,MDA,2006,11192.623955814015,2.4,3714961
Moldova,MDA,2007,10915.879873969434,1.1,3671540
Moldova,MDA,2008,10896.257155245727,1.3,3635059
Moldova,MDA,2009,10362.671945622682,1,3602853
Moldova,MDA,2010,11451.19019271234,0.5,3572885
Moldova,MDA,2011,11277.338464252383,0.3,3544864
Moldova,MDA,2012,11159.431049532257,0.3,3519266
Moldova,MDA,2013,10032.71440799468,0.1,3495657
Moldova,MDA,2014,10796.533404454003,0,
Moldova,MDA,2015,,0,
Moldova,MDA,2016,,0.2,
Monaco,MCO,1800,,,7789
Monaco,MCO,1820,,,7789
Monaco,MCO,1950,,,20000
Monaco,MCO,1951,,,19868
Monaco,MCO,1952,,,19846
Monaco,MCO,1953,,,19933
Monaco,MCO,1954,,,20121
Monaco,MCO,1955,,,20396
Monaco,MCO,1956,,,20737
Monaco,MCO,1957,,,21114
Monaco,MCO,1958,,,21496
Monaco,MCO,1959,,,21847
Monaco,MCO,1960,,,22135
Monaco,MCO,1961,,,22343
Monaco,MCO,1962,,,22477
Monaco,MCO,1963,,,22562
Monaco,MCO,1964,,,22643
Monaco,MCO,1965,,,22749
Monaco,MCO,1966,,,22886
Monaco,MCO,1967,,,23046
Monaco,MCO,1968,,,23234
Monaco,MCO,1969,,,23448
Monaco,MCO,1970,,,23689
Monaco,MCO,1971,,,23968
Monaco,MCO,1972,,,24282
Monaco,MCO,1973,,,24605
Monaco,MCO,1974,,,24902
Monaco,MCO,1975,,,25153
Monaco,MCO,1976,,,25341
Monaco,MCO,1977,,,25482
Monaco,MCO,1978,,,25617
Monaco,MCO,1979,,,25802
Monaco,MCO,1980,,,26078
Monaco,MCO,1981,,,26459
Monaco,MCO,1982,,,26930
Monaco,MCO,1983,,,27459
Monaco,MCO,1984,,,28004
Monaco,MCO,1985,,,28533
Monaco,MCO,1986,,,29036
Monaco,MCO,1987,,,29521
Monaco,MCO,1988,,,29990
Monaco,MCO,1989,,,30447
Monaco,MCO,1990,,,30896
Monaco,MCO,1991,,,31330
Monaco,MCO,1992,,,31745
Monaco,MCO,1993,,,32154
Monaco,MCO,1994,,,32574
Monaco,MCO,1995,,,33014
Monaco,MCO,1996,,,33485
Monaco,MCO,1997,,,33974
Monaco,MCO,1998,,,34444
Monaco,MCO,1999,,,34840
Monaco,MCO,2000,,,35126
Monaco,MCO,2001,,,35288
Monaco,MCO,2002,,,35341
Monaco,MCO,2003,,,35323
Monaco,MCO,2004,,,35282
Monaco,MCO,2005,,,35260
Monaco,MCO,2006,,,35267
Monaco,MCO,2007,,,35295
Monaco,MCO,2008,,,35336
Monaco,MCO,2009,,,35377
Monaco,MCO,2010,,,35407
Monaco,MCO,2011,,,35427
Monaco,MCO,2012,,,35444
Monaco,MCO,2013,,,35456
Mongolia,MNG,1800,,,619000
Mongolia,MNG,1820,,,619000
Mongolia,MNG,1870,,,668000
Mongolia,MNG,1913,,,725000
Mongolia,MNG,1950,,,780200
Mongolia,MNG,1951,,,793846
Mongolia,MNG,1952,,,808494
Mongolia,MNG,1953,,,823840
Mongolia,MNG,1954,,,839736
Mongolia,MNG,1955,,,856184
Mongolia,MNG,1956,,,873350
Mongolia,MNG,1957,,,891555
Mongolia,MNG,1958,,,911239
Mongolia,MNG,1959,,,932921
Mongolia,MNG,1960,,,957044
Mongolia,MNG,1961,,,983822
Mongolia,MNG,1962,,,1013100
Mongolia,MNG,1963,,,1044297
Mongolia,MNG,1964,,,1076571
Mongolia,MNG,1965,,,1109312
Mongolia,MNG,1966,,,1142272
Mongolia,MNG,1967,,,1175616
Mongolia,MNG,1968,,,1209647
Mongolia,MNG,1969,,,1244846
Mongolia,MNG,1970,,,1281535
Mongolia,MNG,1971,,,1319817
Mongolia,MNG,1972,,,1359478
Mongolia,MNG,1973,,,1400150
Mongolia,MNG,1974,,,1441311
Mongolia,MNG,1975,,,1482599
Mongolia,MNG,1976,,,1523908
Mongolia,MNG,1977,,,1565380
Mongolia,MNG,1978,,,1607212
Mongolia,MNG,1979,,,1649710
Mongolia,MNG,1980,,,1693122
Mongolia,MNG,1981,,,1736994
Mongolia,MNG,1982,,,1781213
Mongolia,MNG,1983,,,1826717
Mongolia,MNG,1984,,,1874774
Mongolia,MNG,1985,18894.0201032218,,1926002
Mongolia,MNG,1986,19808.030697628787,,1981170
Mongolia,MNG,1987,20308.80048275181,,2039204
Mongolia,MNG,1988,21056.458955627382,,2096653
Mongolia,MNG,1989,19482.73569272045,,2148850
Mongolia,MNG,1990,18148.379260534417,,2192553
Mongolia,MNG,1991,20007.307474848047,,2226469
Mongolia,MNG,1992,17312.884147194884,,2251861
Mongolia,MNG,1993,16051.6404913397,,2271236
Mongolia,MNG,1994,13775.472300762647,,2288370
Mongolia,MNG,1995,13637.84139433665,13.9,2306131
Mongolia,MNG,1996,11395.293155777488,,2325369
Mongolia,MNG,1997,11070.02901491847,,2345618
Mongolia,MNG,1998,11064.15336709699,26.9,2366895
Mongolia,MNG,1999,10983.286871854703,,2388862
Mongolia,MNG,2000,11625.886338571714,,2411369
Mongolia,MNG,2001,11605.819856879314,,2434515
Mongolia,MNG,2002,12305.671646494015,10.6,2458853
Mongolia,MNG,2003,11894.242181748043,,2485177
Mongolia,MNG,2004,12112.786935604741,,2514462
Mongolia,MNG,2005,13789.35945988945,,2547339
Mongolia,MNG,2006,15494.920027740285,,2584143
Mongolia,MNG,2007,16021.211608731082,1.3,2624509
Mongolia,MNG,2008,15858.99797993326,,2667474
Mongolia,MNG,2009,16227.745911331209,,2711659
Mongolia,MNG,2010,16902.3838534275,0.8,2756001
Mongolia,MNG,2011,18166.1232055146,0.6,2800114
Mongolia,MNG,2012,19723.354716359005,0.4,2844081
Mongolia,MNG,2013,21318.705565878132,,2887863
Mongolia,MNG,2014,21378.724903348088,0.2,
Mongolia,MNG,2016,,0.5,
Montenegro,MNE,1800,,,126582
Montenegro,MNE,1820,,,126582
Montenegro,MNE,1950,,,398539
Montenegro,MNE,1951,,,401735
Montenegro,MNE,1952,,,407165
Montenegro,MNE,1953,,,413925
Montenegro,MNE,1954,,,421324
Montenegro,MNE,1955,,,428881
Montenegro,MNE,1956,,,436342
Montenegro,MNE,1957,,,443661
Montenegro,MNE,1958,,,450979
Montenegro,MNE,1959,,,458567
Montenegro,MNE,1960,,,466674
Montenegro,MNE,1961,,,475371
Montenegro,MNE,1962,,,484408
Montenegro,MNE,1963,,,493148
Montenegro,MNE,1964,,,500745
Montenegro,MNE,1965,,,506646
Montenegro,MNE,1966,,,510527
Montenegro,MNE,1967,,,512701
Montenegro,MNE,1968,,,514031
Montenegro,MNE,1969,,,515746
Montenegro,MNE,1970,,,518727
Montenegro,MNE,1971,,,523214
Montenegro,MNE,1972,,,528905
Montenegro,MNE,1973,,,535454
Montenegro,MNE,1974,,,542304
Montenegro,MNE,1975,,,548999
Montenegro,MNE,1976,,,555632
Montenegro,MNE,1977,,,562247
Montenegro,MNE,1978,,,568285
Montenegro,MNE,1979,,,573036
Montenegro,MNE,1980,,,576069
Montenegro,MNE,1981,,,577041
Montenegro,MNE,1982,,,576292
Montenegro,MNE,1983,,,574920
Montenegro,MNE,1984,,,574459
Montenegro,MNE,1985,,,575997
Montenegro,MNE,1986,,,579821
Montenegro,MNE,1987,,,585546
Montenegro,MNE,1988,,,592740
Montenegro,MNE,1989,,,600697
Montenegro,MNE,1990,,,608816
Montenegro,MNE,1991,,,617144
Montenegro,MNE,1992,,,625630
Montenegro,MNE,1993,,,633443
Montenegro,MNE,1994,,,639542
Montenegro,MNE,1995,,,643227
Montenegro,MNE,1996,,,644121
Montenegro,MNE,1997,,,642533
Montenegro,MNE,1998,,,639309
Montenegro,MNE,1999,,,635689
Montenegro,MNE,2000,,,632606
Montenegro,MNE,2001,,,630299
Montenegro,MNE,2002,,,628594
Montenegro,MNE,2003,,,627500
Montenegro,MNE,2004,,,626912
Montenegro,MNE,2005,20305.682633278044,0.2,626739
Montenegro,MNE,2006,22254.660460956857,0.1,627074
Montenegro,MNE,2007,22422.394511873346,0.4,627962
Montenegro,MNE,2008,24050.465031468397,0.2,629185
Montenegro,MNE,2009,19146.611725166375,0,630435
Montenegro,MNE,2010,22077.09433541916,0,631490
Montenegro,MNE,2011,21114.613396035,0.2,632261
Montenegro,MNE,2012,19908.200421849117,1.3,632796
Montenegro,MNE,2013,18380.266497318968,1,633167
Montenegro,MNE,2014,17890.011482607257,0,
Montserrat,MSR,1800,,,5230
Montserrat,MSR,1820,,,5230
Montserrat,MSR,1851,,,7100
Montserrat,MSR,1861,,,7600
Montserrat,MSR,1871,,,8700
Montserrat,MSR,1881,,,10000
Montserrat,MSR,1891,,,12000
Montserrat,MSR,1901,,,12000
Montserrat,MSR,1911,,,12000
Montserrat,MSR,1921,,,12000
Montserrat,MSR,1946,,,14000
Montserrat,MSR,1950,,,13521
Montserrat,MSR,1951,,,14118
Montserrat,MSR,1952,,,14481
Montserrat,MSR,1953,,,14616
Montserrat,MSR,1954,,,14540
Montserrat,MSR,1955,,,14285
Montserrat,MSR,1956,,,13890
Montserrat,MSR,1957,,,13411
Montserrat,MSR,1958,,,12908
Montserrat,MSR,1959,,,12451
Montserrat,MSR,1960,,,12095
Montserrat,MSR,1961,,,11877
Montserrat,MSR,1962,,,11793
Montserrat,MSR,1963,,,11802
Montserrat,MSR,1964,,,11834
Montserrat,MSR,1965,,,11839
Montserrat,MSR,1966,,,11806
Montserrat,MSR,1967,,,11754
Montserrat,MSR,1968,,,11693
Montserrat,MSR,1969,,,11644
Montserrat,MSR,1970,,,11622
Montserrat,MSR,1971,,,11626
Montserrat,MSR,1972,,,11646
Montserrat,MSR,1973,,,11680
Montserrat,MSR,1974,,,11723
Montserrat,MSR,1975,,,11770
Montserrat,MSR,1976,,,11821
Montserrat,MSR,1977,,,11875
Montserrat,MSR,1978,,,11917
Montserrat,MSR,1979,,,11931
Montserrat,MSR,1980,,,11906
Montserrat,MSR,1981,,,11837
Montserrat,MSR,1982,,,11727
Montserrat,MSR,1983,,,11592
Montserrat,MSR,1984,,,11446
Montserrat,MSR,1985,,,11307
Montserrat,MSR,1986,,,11165
Montserrat,MSR,1987,,,11013
Montserrat,MSR,1988,,,10871
Montserrat,MSR,1989,,,10769
Montserrat,MSR,1990,,,10714
Montserrat,MSR,1991,,,10746
Montserrat,MSR,1992,,,10842
Montserrat,MSR,1993,,,10883
Montserrat,MSR,1994,,,10707
Montserrat,MSR,1995,,,10210
Montserrat,MSR,1996,,,9329
Montserrat,MSR,1997,,,8137
Montserrat,MSR,1998,,,6832
Montserrat,MSR,1999,,,5697
Montserrat,MSR,2000,,,4931
Montserrat,MSR,2001,,,4608
Montserrat,MSR,2002,,,4660
Montserrat,MSR,2003,,,4962
Montserrat,MSR,2004,,,5322
Montserrat,MSR,2005,,,5599
Montserrat,MSR,2006,,,5760
Montserrat,MSR,2007,,,5845
Montserrat,MSR,2008,,,5876
Montserrat,MSR,2009,,,5895
Montserrat,MSR,2010,,,5934
Montserrat,MSR,2011,,,5990
Montserrat,MSR,2012,,,6046
Montserrat,MSR,2013,,,6100
Morocco,MAR,1700,,,1750000
Morocco,MAR,1800,,,2503218
Morocco,MAR,1820,,,2689000
Morocco,MAR,1870,,,3776000
Morocco,MAR,1913,,,5111000
Morocco,MAR,1950,,,8953000
Morocco,MAR,1951,,,9167716
Morocco,MAR,1952,,,9390159
Morocco,MAR,1953,,,9623715
Morocco,MAR,1954,,,9870670
Morocco,MAR,1955,,,10132210
Morocco,MAR,1956,,,10408363
Morocco,MAR,1957,,,10698059
Morocco,MAR,1958,,,10999295
Morocco,MAR,1959,,,11309424
Morocco,MAR,1960,,,11625999
Morocco,MAR,1961,,,11947688
Morocco,MAR,1962,,,12275060
Morocco,MAR,1963,,,12610932
Morocco,MAR,1964,,,12959397
Morocco,MAR,1965,,,13323000
Morocco,MAR,1966,,,13703369
Morocco,MAR,1967,,,14098444
Morocco,MAR,1968,,,14502647
Morocco,MAR,1969,,,14908265
Morocco,MAR,1970,,,15309995
Morocco,MAR,1971,2102.0278515009177,,15706226
Morocco,MAR,1972,2217.3721274563404,,16099392
Morocco,MAR,1973,2403.950055618559,,16493298
Morocco,MAR,1974,2551.434430822729,,16893643
Morocco,MAR,1975,2587.3654939552407,,17304995
Morocco,MAR,1976,2733.3372637947937,,17726625
Morocco,MAR,1977,2936.5939127359593,,18158169
Morocco,MAR,1978,3040.34219769939,,18604851
Morocco,MAR,1979,3166.8785234177126,,19073204
Morocco,MAR,1980,3140.962851514298,,19566920
Morocco,MAR,1981,3079.1522904526087,,20088209
Morocco,MAR,1982,3128.006809118297,,20633004
Morocco,MAR,1983,3176.5825262714543,,21190800
Morocco,MAR,1984,3200.280325316589,11.1,21747150
Morocco,MAR,1985,3189.1841490331467,,22291062
Morocco,MAR,1986,3219.0232647025864,,22818601
Morocco,MAR,1987,3235.2400589911354,,23330761
Morocco,MAR,1988,3330.227126737454,,23827539
Morocco,MAR,1989,3548.389017963945,,24310585
Morocco,MAR,1990,3561.3311085240216,2.9,24781105
Morocco,MAR,1991,3674.9012632266827,,25237951
Morocco,MAR,1992,3823.993048250713,,25679802
Morocco,MAR,1993,3900.9610138071184,,26107772
Morocco,MAR,1994,4110.373553533186,,26523600
Morocco,MAR,1995,4011.0626398325944,,26928600
Morocco,MAR,1996,4156.349601645677,,27323664
Morocco,MAR,1997,4228.097237893578,,27708647
Morocco,MAR,1998,4255.7473294925385,7.5,28082684
Morocco,MAR,1999,4470.836149005857,,28444414
Morocco,MAR,2000,4441.976210710009,6.3,28793236
Morocco,MAR,2001,4655.229812507997,,29129204
Morocco,MAR,2002,4678.730617956514,,29453931
Morocco,MAR,2003,4606.407451201893,,29770316
Morocco,MAR,2004,5404.226028549054,,30082152
Morocco,MAR,2005,5656.339133916338,,30392473
Morocco,MAR,2006,5687.195384379057,3.1,30702084
Morocco,MAR,2007,5798.6843804343,,31011199
Morocco,MAR,2008,5950.300728980774,,31321453
Morocco,MAR,2009,5919.567633493787,,31634524
Morocco,MAR,2010,6129.293575284808,,31951412
Morocco,MAR,2011,6514.071743227084,,32272974
Morocco,MAR,2012,6511.959916107951,,32598536
Morocco,MAR,2013,6444.70407469745,1,32925553
Morocco,MAR,2014,6432.599036566207,,
Mozambique,MOZ,1700,,,1500000
Mozambique,MOZ,1800,,,1982324
Mozambique,MOZ,1820,,,2096000
Mozambique,MOZ,1950,,,6442133
Mozambique,MOZ,1951,,,6535891
Mozambique,MOZ,1952,,,6636035
Mozambique,MOZ,1953,,,6742252
Mozambique,MOZ,1954,,,6854315
Mozambique,MOZ,1955,,,6972081
Mozambique,MOZ,1956,,,7095498
Mozambique,MOZ,1957,,,7224598
Mozambique,MOZ,1958,,,7359490
Mozambique,MOZ,1959,,,7500335
Mozambique,MOZ,1960,,,7647298
Mozambique,MOZ,1961,,,7800484
Mozambique,MOZ,1962,,,7959885
Mozambique,MOZ,1963,,,8125366
Mozambique,MOZ,1964,,,8296714
Mozambique,MOZ,1965,,,8473839
Mozambique,MOZ,1966,,,8657160
Mozambique,MOZ,1967,,,8847011
Mozambique,MOZ,1968,,,9043165
Mozambique,MOZ,1969,,,9245275
Mozambique,MOZ,1970,,,9453385
Mozambique,MOZ,1971,8554.775026388934,,9665565
Mozambique,MOZ,1972,8200.794420495211,,9882427
Mozambique,MOZ,1973,8045.177390568176,,10109426
Mozambique,MOZ,1974,7781.837658190031,,10353943
Mozambique,MOZ,1975,7510.210784597098,,10620268
Mozambique,MOZ,1976,7204.155672207814,,10908878
Mozambique,MOZ,1977,7117.786676268386,,11214834
Mozambique,MOZ,1978,6734.042309215303,,11530022
Mozambique,MOZ,1979,6585.14342172322,,11843382
Mozambique,MOZ,1980,6596.229412395721,,12145501
Mozambique,MOZ,1981,6281.824758507201,,12441643
Mozambique,MOZ,1982,6141.967734051142,,12731231
Mozambique,MOZ,1983,5956.841862681619,,12992962
Mozambique,MOZ,1984,5786.420328494804,,13199259
Mozambique,MOZ,1985,5702.649589257262,,13334972
Mozambique,MOZ,1986,5621.510408047639,,13384409
Mozambique,MOZ,1987,5570.567766601609,,13365201
Mozambique,MOZ,1988,5511.671784764114,,13336217
Mozambique,MOZ,1989,5429.646875447229,,13378100
Mozambique,MOZ,1990,5198.900491702341,,13547076
Mozambique,MOZ,1991,5043.559314065585,,13867422
Mozambique,MOZ,1992,4933.878933548886,,14318167
Mozambique,MOZ,1993,4836.071410832621,,14854590
Mozambique,MOZ,1994,4700.710582160374,,15409381
Mozambique,MOZ,1995,4637.73121133829,,15933452
Mozambique,MOZ,1996,4582.041481190072,81.6,16412893
Mozambique,MOZ,1997,4590.337157155735,,16862385
Mozambique,MOZ,1998,4518.131464020666,,17295521
Mozambique,MOZ,1999,4489.82983381906,,17735992
Mozambique,MOZ,2000,4616.98464833932,,18200656
Mozambique,MOZ,2001,4721.545540051677,,18691461
Mozambique,MOZ,2002,4645.528524595367,79.3,19200021
Mozambique,MOZ,2003,4755.745938523473,,19721009
Mozambique,MOZ,2004,4794.903989892041,,20246287
Mozambique,MOZ,2005,4718.438577608352,,20770013
Mozambique,MOZ,2006,4718.545357752796,,21290952
Mozambique,MOZ,2007,4779.0923815237265,,21811326
Mozambique,MOZ,2008,4731.386802451365,68.7,22332900
Mozambique,MOZ,2009,4764.848271321154,,22858607
Mozambique,MOZ,2010,4782.404974443063,,23390765
Mozambique,MOZ,2011,4831.561959669201,,23929708
Mozambique,MOZ,2012,4780.535099927153,,24475186
Mozambique,MOZ,2013,4809.400600097481,,25028313
Mozambique,MOZ,2014,4972.968963172721,62.9,
Myanmar,MMR,1800,,,3506000
Myanmar,MMR,1820,,,3506000
Myanmar,MMR,1850,,,3932000
Myanmar,MMR,1870,,,4245000
Myanmar,MMR,1890,,,7489000
Myanmar,MMR,1900,,,10174000
Myanmar,MMR,1901,,,10490000
Myanmar,MMR,1902,,,10642000
Myanmar,MMR,1903,,,10796000
Myanmar,MMR,1904,,,10953000
Myanmar,MMR,1905,,,11112000
Myanmar,MMR,1906,,,11273000
Myanmar,MMR,1907,,,11437000
Myanmar,MMR,1908,,,11603000
Myanmar,MMR,1909,,,11771000
Myanmar,MMR,1910,,,11942000
Myanmar,MMR,1911,,,12115000
Myanmar,MMR,1912,,,12220000
Myanmar,MMR,1913,,,12326000
Myanmar,MMR,1914,,,12433000
Myanmar,MMR,1915,,,12541000
Myanmar,MMR,1916,,,12650000
Myanmar,MMR,1917,,,12760000
Myanmar,MMR,1918,,,12871000
Myanmar,MMR,1919,,,12893000
Myanmar,MMR,1920,,,13096000
Myanmar,MMR,1921,,,13212000
Myanmar,MMR,1922,,,13351000
Myanmar,MMR,1923,,,13491000
Myanmar,MMR,1924,,,13633000
Myanmar,MMR,1925,,,13776000
Myanmar,MMR,1926,,,13921000
Myanmar,MMR,1927,,,14067000
Myanmar,MMR,1928,,,14215000
Myanmar,MMR,1929,,,14364000
Myanmar,MMR,1930,,,14515000
Myanmar,MMR,1931,,,14667000
Myanmar,MMR,1932,,,14870000
Myanmar,MMR,1933,,,15075000
Myanmar,MMR,1934,,,15283000
Myanmar,MMR,1935,,,15494000
Myanmar,MMR,1936,,,15708000
